filename,width,height,mode,mean_intensity,std_intensity,min_intensity,max_intensity,entropy,sharpness,has_nan
J225002.80+190930.8.jpg,800,800,RGB,42.323427083333335,28.91200637503561,0,255,6.254089164408248,13834.652003359997,False
J110920.38+183555.9.jpg,800,800,RGB,38.088690104166666,26.223174690266934,0,255,6.398146309405928,12781.055535185,False
J025111.24-031244.0.jpg,800,800,RGB,42.464828125,28.22570729888876,0,255,6.252269997943115,14218.435380865,False
J090133.05+162056.4.jpg,800,800,RGB,38.24270729166667,26.536284189525077,0,255,6.312020748930872,12267.85887331,False
J094651.91+351503.9.jpg,800,800,RGB,36.04320416666667,22.811591010748227,0,255,6.109235743099685,13389.504953215,False
J130143.77+432709.9.jpg,800,800,RGB,34.3923625,18.503589477276936,0,255,5.8356097631398685,12658.86291879,False
J153152.28+241429.7.jpg,800,800,RGB,39.608183333333336,28.39512070232705,0,255,6.351799457636615,13437.659028939997,False
J230335.89+181412.5.jpg,800,800,RGB,36.93707239583333,25.330693873161085,0,255,6.219794786881001,12695.305425985,False
J000158.96-103325.8.jpg,800,800,RGB,39.73496041666667,26.335319733726415,0,255,6.315140456155165,13247.387159375,False
J155337.38+464626.8.jpg,800,800,RGB,37.729350520833336,26.181571512807636,0,255,6.227494804722632,14170.344065460002,False
J115647.66+463744.3.jpg,800,800,RGB,37.3917546875,25.28141508257245,0,255,6.15541550529355,14231.422790659999,False
J075708.23+474556.1.jpg,800,800,RGB,36.712080729166665,22.095611152013486,0,255,5.950743239285208,12594.54787504,False
J121515.29+032605.7.jpg,800,800,RGB,36.311125,25.34252783088883,0,255,6.242924096069028,13261.300005215,False
J131327.06+112347.5.jpg,800,800,RGB,35.81902760416666,22.612199383764356,0,255,6.143835652273606,12919.106830609999,False
J094944.14+013308.4.jpg,800,800,RGB,38.45269166666667,28.034556511501965,0,255,6.333494461859433,13661.011156,False
J075330.20+223653.5.jpg,800,800,RGB,38.408172916666665,27.613052074519032,0,255,6.2298428955358505,12488.86291259,False
J103812.82+052528.4.jpg,800,800,RGB,35.0194796875,20.547148733160235,0,255,6.100056555955604,12338.35043361,False
J122230.43+465618.0.jpg,800,800,RGB,34.70767135416666,18.49020570420077,0,255,5.977824275024327,13714.336877365,False
J150815.84+291136.7.jpg,800,800,RGB,38.143504166666666,27.08314271007243,0,255,6.393846163453219,13754.327090625004,False
J133548.16+592734.6.jpg,800,800,RGB,36.34110885416667,23.221758305781005,0,255,6.1049159589216275,14204.233978125,False
J084121.88+151958.9.jpg,800,800,RGB,35.556209375,23.65974534692126,0,255,6.228722968878377,12361.305550215,False
J093419.91+135546.7.jpg,800,800,RGB,36.599379166666665,26.5155018894212,0,255,6.403832242264987,13497.826899860002,False
J002334.50-035855.0.jpg,800,800,RGB,39.62755364583333,26.94573054587253,0,255,6.155023352737675,13775.50163901,False
J115516.11+545533.5.jpg,800,800,RGB,37.53718020833333,25.695247208198673,0,255,6.262435575779409,14288.21718854,False
J115207.01+072813.8.jpg,800,800,RGB,39.090502083333334,28.130702940285353,0,255,6.353050935061583,13979.180920385,False
J021541.94-010238.7.jpg,800,800,RGB,36.34858489583333,22.88315044979377,0,255,6.005706107354291,14822.09590334,False
J144520.36+463912.7.jpg,800,800,RGB,36.55026822916667,23.06642139608576,0,255,6.179270217606715,13850.122498235,False
J124220.79+683555.7.jpg,800,800,RGB,37.0987671875,23.045832114618324,0,255,6.0902681391159135,14150.749160989999,False
J092708.62+542237.0.jpg,800,800,RGB,36.8641109375,23.43255101741008,0,255,5.990335900301366,13227.027372565,False
J224616.78+142731.5.jpg,800,800,RGB,35.51797239583333,20.141842613524414,0,255,5.977210308176412,12746.27441621,False
J131150.08+562034.5.jpg,800,800,RGB,36.92868958333333,26.312937669192472,0,255,6.298421317390702,14256.26102036,False
J005728.72+011131.6.jpg,800,800,RGB,35.65211302083333,19.231607072401054,0,255,5.761172260459667,14573.670720684999,False
J092721.28+071446.9.jpg,800,800,RGB,37.256325,26.668298177849827,0,255,6.430560804357525,12660.696778115,False
J115438.21+063434.5.jpg,800,800,RGB,37.075130729166666,25.6399049062726,0,255,6.3186806609682575,13302.278302085,False
J102335.49+362755.5.jpg,800,800,RGB,38.6306765625,23.23297521148938,0,255,6.192243966872962,13524.830517339999,False
J114516.25+151216.9.jpg,800,800,RGB,38.0156828125,27.03447473804313,0,255,6.389680148082724,12614.42413591,False
J105757.46+403445.5.jpg,800,800,RGB,37.308265104166665,23.036558789340038,0,255,6.090678641418937,14550.81280329,False
J023528.85+035317.2.jpg,800,800,RGB,41.303934375,27.643067751771447,0,255,6.148349260008396,14317.641828560001,False
J110552.28+565625.2.jpg,800,800,RGB,37.1333015625,22.895575649877607,0,255,6.178674018171192,14159.36355956,False
J012253.63-000228.2.jpg,800,800,RGB,37.01370416666666,25.368317874450195,0,255,6.145859644224672,14461.034174685,False
J030533.45-071050.7.jpg,800,800,RGB,39.21726822916666,27.948427677076243,0,255,6.375204315749511,13367.416173889998,False
J102229.39+514750.0.jpg,800,800,RGB,39.391817708333335,25.194642550717727,0,255,6.262070849783702,14422.29880959,False
J120116.71+025034.3.jpg,800,800,RGB,38.356141145833334,23.14619995460186,0,255,6.160644844566654,13709.084757125001,False
J013503.33+030451.5.jpg,800,800,RGB,36.99390625,22.13960632157998,0,255,6.048971665939868,13262.318631560001,False
J145415.98+222207.4.jpg,800,800,RGB,35.629565104166666,22.36340205392393,0,255,6.170032796666602,13231.25975109,False
J142544.66+221207.7.jpg,800,800,RGB,37.08061875,25.125025799996344,0,255,6.373891651301366,12787.75098576,False
J034945.02-061047.1.jpg,800,800,RGB,38.46561302083333,27.152781564737165,0,255,6.33125837245311,14156.52803766,False
J023210.30+000731.7.jpg,800,800,RGB,35.975035416666664,23.579361555243867,0,255,6.10644859392891,14616.203715625,False
J114258.54+040230.2.jpg,800,800,RGB,36.50375833333333,23.992448539417506,0,255,6.060602663644586,13985.854840459999,False
J154338.88+180439.6.jpg,800,800,RGB,38.60253645833333,27.647787035156703,0,255,6.26379128009533,13933.102375,False
J110132.28+174859.4.jpg,800,800,RGB,38.000051041666666,28.941327590587964,0,255,6.377468944113334,13870.450790249997,False
J150123.33+380707.3.jpg,800,800,RGB,39.24533541666667,26.624853835905448,0,255,6.085172917107911,14395.948918260003,False
J112108.18+365226.9.jpg,800,800,RGB,36.6183015625,25.58725182160008,0,255,5.978331362152254,15036.334996610003,False
J121452.98+634125.6.jpg,800,800,RGB,36.5566953125,23.715069207500544,0,255,6.197555268351255,14365.23260625,False
J113359.20-030125.7.jpg,800,800,RGB,37.1471734375,26.157542528401397,0,255,6.351320101941547,13847.993683884999,False
J094804.17+480737.0.jpg,800,800,RGB,37.800178125,23.82356526305984,0,255,6.133238627083837,14315.85850574,False
J115936.01+213405.7.jpg,800,800,RGB,35.503749479166665,23.206201746151233,0,255,6.242907449335554,13374.263007125,False
J161842.31+104150.3.jpg,800,800,RGB,35.879389583333335,24.028736008559797,0,255,6.291254214031005,13715.32328651,False
J100016.53+521426.5.jpg,800,800,RGB,39.5155515625,29.33554420804627,0,255,6.27203435446448,14739.90588564,False
J124542.05+113520.6.jpg,800,800,RGB,38.214365625,26.778908395952556,0,255,6.238853319942986,13516.474573390002,False
J161731.58+411503.5.jpg,800,800,RGB,36.756040104166665,23.006988130567162,0,255,6.113805259911339,12850.04699619,False
J122956.13+352713.6.jpg,800,800,RGB,38.1090015625,23.048048191337287,0,255,6.2491908514101855,13807.341698839999,False
J232637.92+002653.8.jpg,800,800,RGB,37.7848453125,24.40504459511626,0,255,6.071108159461613,14841.291040364998,False
J113310.32+034247.4.jpg,800,800,RGB,36.992673958333334,22.633119387395837,0,255,6.152750826035149,12398.99481754,False
J094830.39+264758.0.jpg,800,800,RGB,36.7709875,24.092335489041126,0,255,6.271887533908637,13093.819832214998,False
J030824.72-004956.0.jpg,800,800,RGB,35.31944375,21.541272992767148,0,255,6.198949550564196,12539.210816784998,False
J105020.29+143721.8.jpg,800,800,RGB,38.345753125,28.216207066770796,0,255,6.364509997336242,13108.671621,False
J004749.53+251417.7.jpg,800,800,RGB,38.73709635416667,27.318237114953828,0,255,6.274862250548814,13484.077229625002,False
J152219.02-012019.5.jpg,800,800,RGB,38.319165625,24.81393154920877,0,255,6.174443445797354,14057.688113940001,False
J002628.92-093241.9.jpg,800,800,RGB,37.831393229166665,24.117097375499586,0,255,6.327499854784361,12604.658473385,False
J122009.60+465712.3.jpg,800,800,RGB,39.620181770833334,26.403789147430324,0,255,6.2862131279787645,14236.05229814,False
J091042.01+585114.8.jpg,800,800,RGB,36.37214635416667,21.835865620661355,0,255,6.0367624314752035,14108.151507339999,False
J154059.38+210719.1.jpg,800,800,RGB,36.986034375,24.73270537927432,0,255,6.11547017221731,14619.656732340001,False
J150202.31+080922.3.jpg,800,800,RGB,37.711898958333336,27.3998113945417,0,255,6.39703961923482,13537.649278710001,False
J034948.40-070435.4.jpg,800,800,RGB,36.1231890625,25.96389775118611,0,255,6.249885785462835,13866.006180040002,False
J151150.03+164434.0.jpg,800,800,RGB,35.91398177083333,22.95554059684541,0,255,6.196160670319373,13768.958240915,False
J110108.80+104340.3.jpg,800,800,RGB,35.89902135416666,22.531087012368467,0,255,6.2836719017012985,12783.886702865002,False
J143345.30-015733.9.jpg,800,800,RGB,34.950994791666666,20.655880381210807,0,255,6.188042742049574,13014.78363856,False
J120212.32+122314.3.jpg,800,800,RGB,35.7555078125,22.555578419563634,0,255,6.235307919294108,12762.370766765,False
J135519.43+435300.2.jpg,800,800,RGB,34.798755729166665,18.30047054306592,0,255,5.92710116322446,14225.064666625,False
J082133.28+550807.5.jpg,800,800,RGB,42.243147916666665,24.908862899892092,0,255,6.246682109202813,14335.356995710003,False
J155402.23+270128.0.jpg,800,800,RGB,36.091696354166665,23.803404028439555,0,255,6.237207084727393,14140.581746935,False
J132425.31+011845.1.jpg,800,800,RGB,37.78331614583333,27.350273339642822,0,255,6.332445414989207,13064.47343126,False
J224942.11+055927.3.jpg,800,800,RGB,38.60553125,25.533187995174828,0,255,6.061072188389493,13868.94335,False
J093334.99+504803.7.jpg,800,800,RGB,38.49892864583333,27.180970919049237,0,255,6.322388212350522,14071.073558265001,False
J144151.97+055520.8.jpg,800,800,RGB,37.059416666666664,23.974501729991992,0,255,6.271029531465018,13253.197736565,False
J145520.88+232216.5.jpg,800,800,RGB,36.5347984375,24.777941141138978,0,255,6.299431889870439,13785.313731635002,False
J124850.93+004503.4.jpg,800,800,RGB,37.29490416666667,26.416053363106357,0,255,6.322053312304289,13273.482034915,False
J114617.07+513550.8.jpg,800,800,RGB,38.329005208333335,25.464852704879775,0,255,6.186449207789283,14738.619437565,False
J141722.01+080910.8.jpg,800,800,RGB,37.10111666666667,28.381161691540903,0,255,6.431574240271347,13594.645791140001,False
J144357.29-010836.5.jpg,800,800,RGB,39.1754296875,28.051485792269723,0,255,6.325187682781902,14104.01756204,False
J122930.49+470128.7.jpg,800,800,RGB,38.45528125,26.713562005563116,0,255,6.250994644457485,14513.635034434998,False
J210102.50+001540.5.jpg,800,800,RGB,36.002440104166666,24.515889039560818,0,255,6.188644488815944,13576.137182315,False
J094812.19+404935.6.jpg,800,800,RGB,35.205628125,17.85235160137759,0,255,5.90150950768373,13334.96307666,False
J155619.83+283924.2.jpg,800,800,RGB,37.024058333333336,23.860745075784983,0,255,6.266333669924837,13197.37096214,False
J104437.42-000815.3.jpg,800,800,RGB,34.7825140625,20.062106833434928,0,255,6.122723089321636,13436.72926525,False
J222532.38+000914.9.jpg,800,800,RGB,39.71553541666667,30.860250790607033,0,255,6.138629515927257,14831.34529294,False
J133045.06+005002.5.jpg,800,800,RGB,39.456340104166664,26.317984781897007,0,255,6.274195606468727,13726.877669984999,False
J113919.50-025657.0.jpg,800,800,RGB,34.2728328125,19.524374970420695,0,231,6.127408730913988,12735.602003614998,False
J080123.12+174821.9.jpg,800,800,RGB,36.9673703125,25.80969797929957,0,255,6.324437633731802,12296.428380685,False
J113624.00-002948.5.jpg,800,800,RGB,35.61464322916667,22.236408715325553,0,255,6.166121090735365,12947.53101489,False
J121754.73+283042.8.jpg,800,800,RGB,36.5984921875,23.005925828954044,0,255,6.314077602921363,12965.841906665,False
J104155.66+402359.4.jpg,800,800,RGB,39.50060104166667,27.892621292295487,0,255,6.170896750931258,14568.81159475,False
J215353.31+173454.5.jpg,800,800,RGB,40.3981859375,29.651088610229426,0,255,6.258263021095982,13246.670441285001,False
J084711.85+364609.5.jpg,800,800,RGB,36.620871875,22.788863060125824,0,255,5.935708953700626,13504.16020625,False
J005515.96-090401.7.jpg,800,800,RGB,36.4313984375,23.66408211546117,0,255,6.20191533844425,13074.003017289999,False
J103024.23+105502.2.jpg,800,800,RGB,35.88936354166667,23.486458469703077,0,251,6.328013412926894,12866.960743009999,False
J132404.98+342049.7.jpg,800,800,RGB,37.80866822916666,25.06017859089668,0,255,6.107410307374363,13762.148572125,False
J215741.89+074929.5.jpg,800,800,RGB,40.09075677083333,27.474633683109367,0,255,6.404926079662741,13390.61895306,False
J164711.82+435625.4.jpg,800,800,RGB,37.40771927083333,22.249371290189103,0,255,6.09986043193801,13666.836909710002,False
J143020.16+321259.2.jpg,800,800,RGB,39.29628072916667,26.705106282950666,0,255,6.4302956365168225,13695.992109375,False
J145441.76+421830.8.jpg,800,800,RGB,36.1991078125,20.827162111047073,0,255,5.97349981284897,13794.495273565,False
J131416.49+014418.3.jpg,800,800,RGB,37.853640625,26.168945928651443,0,255,6.400457002291241,12957.368639915,False
J081225.88+531914.0.jpg,800,800,RGB,39.168603645833336,29.484747370430558,0,255,6.188403783811116,13758.300944749999,False
J003235.69-192134.0.jpg,800,800,RGB,39.29829479166666,34.06088788858757,0,255,5.9084567889078885,13263.430398535002,False
J090457.92+283202.6.jpg,800,800,RGB,37.57437083333333,28.19597044237851,0,255,6.305023241085646,14274.293861285001,False
J151446.29+000322.3.jpg,800,800,RGB,35.37638385416667,21.223000771729303,0,255,5.937534313042684,13301.544144585001,False
J092056.28+301757.2.jpg,800,800,RGB,34.89752083333333,19.440810519250462,0,219,5.939356004431108,13716.034965410001,False
J085011.60+493157.4.jpg,800,800,RGB,39.162825,25.799468815159255,0,255,6.239108216176879,14432.159796184998,False
J121904.32+184719.5.jpg,800,800,RGB,36.46573125,26.35179568965728,0,255,6.381415188745719,13089.071678735,False
J080141.30+373003.7.jpg,800,800,RGB,38.00696302083333,25.94616784797916,0,255,6.090626751402037,14792.407177749998,False
J224217.88-010751.3.jpg,800,800,RGB,35.7432421875,22.701076697774056,0,255,5.938515442670009,14392.963036624998,False
J164232.84+342545.8.jpg,800,800,RGB,36.2032828125,22.18424860106773,0,255,6.080446112147386,13768.88551254,False
J115756.74+011956.9.jpg,800,800,RGB,37.1509640625,26.99646427385137,0,255,6.38108004781933,13790.516724085,False
J091418.69+224453.4.jpg,800,800,RGB,37.19783489583333,24.8808316321653,0,255,6.250882328445179,13963.430817535002,False
J102537.20+425733.4.jpg,800,800,RGB,37.42851354166667,24.47454402662642,0,255,6.177978968646232,12893.63812569,False
J144250.77+145953.5.jpg,800,800,RGB,38.232110416666664,26.873867277762763,0,255,6.32125513976672,13776.272909485,False
J131210.09+465239.3.jpg,800,800,RGB,37.447958854166664,24.408625461657476,0,255,6.207653714807816,14874.48786875,False
J085155.20+350418.0.jpg,800,800,RGB,35.36574739583333,18.596408512710397,0,255,5.848834417380248,13530.613226064997,False
J103822.52+395426.4.jpg,800,800,RGB,36.58752760416667,23.14121529152064,0,255,6.108795258365879,14585.065303125,False
J111200.33+303953.8.jpg,800,800,RGB,37.871221875,27.483259422531894,0,255,6.3851187484890515,13783.392460335,False
J114746.27-031405.7.jpg,800,800,RGB,35.99418020833333,26.061184828623805,0,255,6.252698205759283,14603.087172874999,False
J110949.73+322647.3.jpg,800,800,RGB,36.074588541666664,21.22364557141677,0,255,6.0039994841779745,12882.027236765,False
J102936.71+440605.9.jpg,800,800,RGB,36.801153125,23.56774796825744,0,255,6.170724108463903,13986.345497750002,False
J000116.06+011216.9.jpg,800,800,RGB,34.626291145833335,18.095539664647127,0,218,5.850874852397365,14879.03908276,False
J100617.79-014233.0.jpg,800,800,RGB,36.32564114583333,23.396183272027663,0,255,6.208300856575854,13172.111260385002,False
J161652.69+102700.3.jpg,800,800,RGB,38.93351302083333,29.2800672173483,0,255,6.288710267057479,13500.05741106,False
J111358.03+022956.3.jpg,800,800,RGB,38.301475,28.714688918728946,0,255,6.389026612619453,13548.255372735,False
J022742.21+001344.6.jpg,800,800,RGB,39.530603125,26.863179898926216,0,255,6.3569402583699155,14217.720319785,False
J010031.37-004859.3.jpg,800,800,RGB,35.440402604166664,20.306305420166332,0,247,5.90713466002106,14813.195798359999,False
J114614.08+020800.5.jpg,800,800,RGB,37.631026041666665,26.667233500929036,0,255,6.253078968159375,13197.956577685,False
J113824.92+572932.0.jpg,800,800,RGB,35.11906458333333,18.895545845295455,0,255,5.958429037343957,12844.84402386,False
J154613.31+154727.7.jpg,800,800,RGB,38.279709375,27.56886874944038,0,255,6.431698864314197,13469.22413389,False
J150429.74+360958.2.jpg,800,800,RGB,37.756135416666666,25.69298888766471,0,255,6.23289180214952,13817.866842035002,False
J125214.80+484642.4.jpg,800,800,RGB,35.4164171875,19.46076898630819,0,255,6.126630801861616,13710.7811635,False
J114902.08+025030.9.jpg,800,800,RGB,34.524114583333336,22.46462691069831,0,255,6.156932483654907,13162.471610865001,False
J160701.97+503149.7.jpg,800,800,RGB,40.212699479166666,27.719946771877627,0,255,6.1432517576542915,14447.284047514999,False
J141800.64+133320.2.jpg,800,800,RGB,37.04039010416667,24.10629651481784,0,255,6.318395451836548,13055.23693826,False
J223535.99-092229.2.jpg,800,800,RGB,39.26871302083333,27.81699600513928,0,255,6.397830401370968,13677.22911926,False
J085125.55+265531.8.jpg,800,800,RGB,37.227746875,26.86651488351118,0,255,6.248994196229755,13438.9122065,False
J082408.90+043144.3.jpg,800,800,RGB,38.421785416666665,27.438432884288794,0,255,6.3734407675003,12705.84648125,False
J143336.52+024735.4.jpg,800,800,RGB,36.57956197916667,24.01345662452904,0,255,6.315147806301257,12899.552696875,False
J115008.42+520035.6.jpg,800,800,RGB,39.240521875,28.031064413331027,0,255,6.355903288881435,13859.60674975,False
J093649.87+480633.9.jpg,800,800,RGB,38.941081770833335,24.87857872072087,0,255,6.153674686949912,14284.545942465002,False
J163439.11+295551.0.jpg,800,800,RGB,37.50820989583333,26.427065953095834,0,255,6.298798221717081,14016.883450875002,False
J132845.90+004508.9.jpg,800,800,RGB,35.79458541666666,22.984866888686145,0,255,6.138098154120606,13816.962937865,False
J152357.64+414024.0.jpg,800,800,RGB,36.0882984375,21.484596801897442,0,255,6.052244870450062,13937.070424635,False
J111426.69+113648.2.jpg,800,800,RGB,34.87885677083333,22.137568977995915,0,255,6.188395141796947,12439.86063801,False
J151706.45+592134.0.jpg,800,800,RGB,36.224470833333335,22.2869164097081,0,255,6.110593889353795,13904.221938014998,False
J143237.54+232122.5.jpg,800,800,RGB,38.07232760416667,28.34284011712968,0,255,6.271998943416025,12562.758037125,False
J005732.56+140307.1.jpg,800,800,RGB,39.646788541666666,25.27432145476977,0,255,6.2485156465145915,13485.442321875,False
J162807.47-001743.0.jpg,800,800,RGB,37.72780677083333,27.459333812934403,0,255,6.170328520053133,12526.51601954,False
J093449.82+081851.7.jpg,800,800,RGB,38.55400364583333,29.03827191293535,0,255,6.340883148181542,13055.078060490001,False
J075003.39+234446.9.jpg,800,800,RGB,34.716321875,20.73520186815318,0,255,6.0474999821363635,13574.941076809999,False
J132336.13+045144.2.jpg,800,800,RGB,38.190688020833335,26.326519306734745,0,255,6.37470137747588,13671.94690149,False
J162139.49+424548.0.jpg,800,800,RGB,39.584709375,24.722049776568294,0,255,6.310432592101505,14322.309703134999,False
J081411.21+334901.6.jpg,800,800,RGB,39.26050677083333,23.376545454112403,0,255,6.059751354818327,14484.834635874999,False
J012003.73-000450.0.jpg,800,800,RGB,42.396752604166664,26.785126321497664,0,255,6.201722578609159,14643.625013375002,False
J121201.11+454824.9.jpg,800,800,RGB,40.59558697916667,27.878230672355812,0,255,6.298807120292211,14390.34763521,False
J114014.05+150308.7.jpg,800,800,RGB,35.7927,23.260336381596034,0,237,6.340395773813312,12536.552375039999,False
J122509.91+573157.4.jpg,800,800,RGB,37.7248328125,26.898638658206416,0,255,6.244238661756225,13428.527166500002,False
J100510.83+625045.7.jpg,800,800,RGB,37.68773958333333,25.552274130179686,0,255,6.1321369433645465,13579.981122289997,False
J230848.59+001445.1.jpg,800,800,RGB,34.61446822916667,17.753583210613513,0,255,5.638769519759295,12445.93812624,False
J153311.50+310043.0.jpg,800,800,RGB,38.035361458333334,27.330376026208114,0,255,6.418533073593253,14090.7680135,False
J111000.56-001143.5.jpg,800,800,RGB,37.2935796875,24.120012956662926,0,255,6.145849581879471,13939.04302671,False
J123334.91+234502.4.jpg,800,800,RGB,37.340940625,26.462125944266546,0,255,6.324396985555928,13838.298615249998,False
J163948.20+245316.3.jpg,800,800,RGB,37.28551875,26.275887213090733,0,255,6.412391579076921,13701.08596374,False
J130735.30+085730.0.jpg,800,800,RGB,38.41900885416667,26.092074363702157,0,255,6.340587135304695,13682.662749085,False
J143119.33+495147.7.jpg,800,800,RGB,38.29112864583333,27.082796043012408,0,255,6.122206253323514,13650.720067815,False
J163124.19+375602.2.jpg,800,800,RGB,37.2444828125,25.92985526955801,0,255,6.177658552053375,13660.410452875,False
J143654.60+464806.4.jpg,800,800,RGB,38.7211828125,27.38270882777648,0,255,6.108314024563227,12669.01728934,False
J122656.67+233331.5.jpg,800,800,RGB,38.5253703125,27.996801139694103,0,255,6.275946446739091,13079.796210089999,False
J152029.40+222959.2.jpg,800,800,RGB,36.40345833333333,24.735124454708746,0,255,6.274078046556194,12917.004447714999,False
J124229.93+594313.0.jpg,800,800,RGB,38.56612760416667,23.676207841733593,0,255,6.24944952974591,13557.052362989998,False
J120208.10+343930.8.jpg,800,800,RGB,36.67656510416667,22.255999256132952,0,255,6.00004330403817,12962.269749509998,False
J104305.67+513137.9.jpg,800,800,RGB,39.843709895833335,26.468786333450186,0,255,6.372568642387451,14114.290101384997,False
J105247.30+005811.0.jpg,800,800,RGB,36.5784265625,23.25422679552317,0,255,6.055028699631965,13414.644553835,False
J114452.37+570954.4.jpg,800,800,RGB,40.07561875,26.55207502352026,0,255,6.260354571512404,14664.743108965,False
J082028.58+361942.3.jpg,800,800,RGB,37.021506770833334,21.5892689262816,0,255,6.105705305313189,14420.780267125,False
J141354.73+601958.4.jpg,800,800,RGB,38.0753515625,24.530537447323262,0,255,6.012174234560127,12592.610158790001,False
J133153.39-020150.4.jpg,800,800,RGB,38.11296510416667,27.598570159027087,0,255,6.209026253598993,14342.817107740002,False
J081518.86+465954.6.jpg,800,800,RGB,36.19845364583333,22.19276702752398,0,255,6.13570515992934,13963.164160690001,False
J082003.85+040323.1.jpg,800,800,RGB,35.850647395833334,25.183740549617763,0,255,6.357368223989491,12195.718512315,False
J152206.50+303754.0.jpg,800,800,RGB,34.655735416666666,20.257170377136315,0,255,6.073561326346719,12604.768208615,False
J212910.67+032342.9.jpg,800,800,RGB,40.032155208333336,25.485726977746655,0,255,6.304674195089422,13367.07031096,False
J113105.17+363414.6.jpg,800,800,RGB,40.757586458333336,27.30873611074821,0,255,6.214618989254282,14855.863668839997,False
J142415.27+523025.9.jpg,800,800,RGB,37.783633333333334,23.418840484366903,0,255,6.157934683275637,13866.338354989999,False
J131756.67-003726.0.jpg,800,800,RGB,37.237025520833335,26.016695213650287,0,255,6.4182935522021936,13452.753085960001,False
J154241.16+220308.3.jpg,800,800,RGB,36.547427604166664,25.519691796186784,0,255,6.280690609956579,13439.661422874999,False
J151819.52+132718.3.jpg,800,800,RGB,38.110838541666666,25.207527464218852,0,255,6.302168224796642,12601.948332065,False
J100523.64+070103.5.jpg,800,800,RGB,34.754982291666664,21.364233610895955,0,255,6.155057267083959,12392.671965360001,False
J205916.26-053906.7.jpg,800,800,RGB,36.657359375,25.572987752908986,0,255,6.230380408112287,13998.869110165,False
J141216.14+572913.3.jpg,800,800,RGB,36.160825520833335,21.864856701779427,0,255,6.135176785268032,13475.730784889998,False
J143657.23+180447.5.jpg,800,800,RGB,38.876125520833334,26.74144316819079,0,255,6.336317434172757,13721.34980625,False
J135145.93-030037.7.jpg,800,800,RGB,34.6199109375,20.985796846527762,0,255,6.1947135441432195,12629.493495115,False
J024914.25-004529.0.jpg,800,800,RGB,35.841236458333334,22.132384581486864,0,255,5.751789232382164,13667.372198285002,False
J101941.19+002700.6.jpg,800,800,RGB,37.127366145833335,24.0533580306866,0,255,6.161428155483375,14174.625609375,False
J150724.80+042002.6.jpg,800,800,RGB,37.74245520833333,26.988882662069436,0,255,6.3707332942744905,12918.560502285001,False
J153701.82+304855.4.jpg,800,800,RGB,38.1013953125,28.321506840557934,0,255,6.313791037699608,13868.847700915,False
J105415.26+174007.0.jpg,800,800,RGB,36.983754166666664,26.892700714095252,0,255,6.353811863236652,12748.829954159999,False
J103718.25+503715.5.jpg,800,800,RGB,38.39555989583334,25.770890849586635,0,255,6.274934426619469,14577.827302875,False
J104314.04+211203.4.jpg,800,800,RGB,38.572661458333336,28.417338484848873,0,255,6.450894134839277,12255.85420449,False
J012620.70+002724.8.jpg,800,800,RGB,38.1834046875,25.776850517788947,0,255,6.036557175769407,14810.31456169,False
J113413.41+260643.2.jpg,800,800,RGB,35.51965364583333,21.592635684824092,0,255,6.2251873301226635,12254.356967984999,False
J160944.15+522204.5.jpg,800,800,RGB,38.154066666666665,26.663511621762968,0,255,6.20939123177677,14309.302967385,False
J161550.63+214929.7.jpg,800,800,RGB,37.157569270833335,26.485515922777914,0,255,6.365806468242482,13348.39700669,False
J130558.71+382832.5.jpg,800,800,RGB,37.84615677083333,27.001219734609638,0,255,6.2266738121841145,13799.63155,False
J002141.49-003430.8.jpg,800,800,RGB,38.7157265625,26.99556372829738,0,255,6.28517227187447,14702.790717414999,False
J083228.00+143551.4.jpg,800,800,RGB,37.49334322916667,28.087536000939433,0,255,6.357273298733499,13450.560621310002,False
J125156.71+035952.0.jpg,800,800,RGB,36.653174479166665,26.293983945868654,0,255,6.291765384341005,12309.449255085001,False
J114349.27+622857.1.jpg,800,800,RGB,37.3539984375,23.012447972103004,0,255,6.014722702731384,12982.22951374,False
J091906.48+513411.7.jpg,800,800,RGB,38.56437239583333,25.337057243024915,0,255,6.1562970695075,13916.613775374999,False
J131859.55+110833.6.jpg,800,800,RGB,37.7534984375,26.198097378445603,0,255,6.315942946290171,14062.068868635002,False
J102434.90+415042.6.jpg,800,800,RGB,36.97866875,21.460049029598547,0,255,6.037114911832565,13622.141553964999,False
J142634.00+163302.4.jpg,800,800,RGB,37.68387447916667,23.611169531267286,0,255,6.235198044983447,12875.909181215,False
J223432.40+012456.9.jpg,800,800,RGB,38.395834375,29.23409383290171,0,255,6.11497232638137,13567.695110960001,False
J111453.59+515026.2.jpg,800,800,RGB,36.813330729166665,25.659576852918416,0,255,6.090819086859438,14878.67658714,False
J135327.69+325507.0.jpg,800,800,RGB,38.362728645833336,26.479904690324297,0,255,6.233728941749744,14630.68987225,False
J101345.90-032226.9.jpg,800,800,RGB,35.15835104166667,23.990984785732945,0,255,6.222330488589433,13230.640730865,False
J084749.07+332735.8.jpg,800,800,RGB,39.60576770833333,25.250500586296116,0,255,6.264107100111432,13989.967070115,False
J000455.60-052707.1.jpg,800,800,RGB,39.96540520833334,28.594169770550366,0,255,6.1069614503308784,14797.998762965,False
J115700.03+253744.8.jpg,800,800,RGB,37.8804375,25.6346780426488,0,255,6.235237986593693,14349.31000625,False
